,Name,Artist,Week,Weekly.rank,Genre,Date,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,year,Weeks.on.chart,Peak.position
91,Crazy,Gnarls Barkley,2006-09-27,9,"Alternative Pop,Alternative R&;B,Adult Alternative,Alternative Rock,Adult Contemporary,Electronic,Neo Soul,Soul,Soul Pop,Pop,R&;B,Rock","April 4, 2006",0.0172,0.835,182066.0,0.741,0,0.0577,8.0,0.0826,0.9731833333333333,1,72,0.0339,111.963,0.612,2006,22.0,2.0
92,Crazy,Gnarls Barkley,2006-10-04,15,"Alternative Pop,Alternative R&;B,Adult Alternative,Alternative Rock,Adult Contemporary,Electronic,Neo Soul,Soul,Soul Pop,Pop,R&;B,Rock","April 4, 2006",0.0172,0.835,182066.0,0.741,0,0.0577,8.0,0.0826,0.9731833333333333,1,72,0.0339,111.963,0.612,2006,22.5,2.0
93,Crazy,Gnarls Barkley,2006-10-11,20,"Alternative Pop,Alternative R&;B,Adult Alternative,Alternative Rock,Adult Contemporary,Electronic,Neo Soul,Soul,Soul Pop,Pop,R&;B,Rock","April 4, 2006",0.0172,0.835,182066.0,0.741,0,0.0577,8.0,0.0826,0.9731833333333333,1,72,0.0339,111.963,0.612,2006,23.0,2.0
94,Crazy,Gnarls Barkley,2006-10-18,23,"Alternative Pop,Alternative R&;B,Adult Alternative,Alternative Rock,Adult Contemporary,Electronic,Neo Soul,Soul,Soul Pop,Pop,R&;B,Rock","April 4, 2006",0.0172,0.835,182066.0,0.741,0,0.0577,8.0,0.0826,0.9731833333333333,1,72,0.0339,111.963,0.612,2006,23.5,2.0
95,Crazy,Gnarls Barkley,2006-10-25,23,"Alternative Pop,Alternative R&;B,Adult Alternative,Alternative Rock,Adult Contemporary,Electronic,Neo Soul,Soul,Soul Pop,Pop,R&;B,Rock","April 4, 2006",0.0172,0.835,182066.0,0.741,0,0.0577,8.0,0.0826,0.9731833333333333,1,72,0.0339,111.963,0.612,2006,24.0,2.0
96,Crazy,Gnarls Barkley,2006-11-01,22,"Alternative Pop,Alternative R&;B,Adult Alternative,Alternative Rock,Adult Contemporary,Electronic,Neo Soul,Soul,Soul Pop,Pop,R&;B,Rock","April 4, 2006",0.0172,0.835,182066.0,0.741,0,0.0577,8.0,0.0826,0.9731833333333333,1,72,0.0339,111.963,0.612,2006,24.5,2.0
97,Crazy,Gnarls Barkley,2006-11-08,29,"Alternative Pop,Alternative R&;B,Adult Alternative,Alternative Rock,Adult Contemporary,Electronic,Neo Soul,Soul,Soul Pop,Pop,R&;B,Rock","April 4, 2006",0.0172,0.835,182066.0,0.741,0,0.0577,8.0,0.0826,0.9731833333333333,1,72,0.0339,111.963,0.612,2006,25.0,2.0
98,Crazy,Gnarls Barkley,2006-11-15,33,"Alternative Pop,Alternative R&;B,Adult Alternative,Alternative Rock,Adult Contemporary,Electronic,Neo Soul,Soul,Soul Pop,Pop,R&;B,Rock","April 4, 2006",0.0172,0.835,182066.0,0.741,0,0.0577,8.0,0.0826,0.9731833333333333,1,72,0.0339,111.963,0.612,2006,25.5,2.0
99,Crazy,Gnarls Barkley,2006-11-22,40,"Alternative Pop,Alternative R&;B,Adult Alternative,Alternative Rock,Adult Contemporary,Electronic,Neo Soul,Soul,Soul Pop,Pop,R&;B,Rock","April 4, 2006",0.0172,0.835,182066.0,0.741,0,0.0577,8.0,0.0826,0.9731833333333333,1,72,0.0339,111.963,0.612,2006,26.0,2.0
100,Crazy,Gnarls Barkley,2006-11-29,43,"Alternative Pop,Alternative R&;B,Adult Alternative,Alternative Rock,Adult Contemporary,Electronic,Neo Soul,Soul,Soul Pop,Pop,R&;B,Rock","April 4, 2006",0.0172,0.835,182066.0,0.741,0,0.0577,8.0,0.0826,0.9731833333333333,1,72,0.0339,111.963,0.612,2006,26.5,2.0
102,Cry Me A River,Justin Timberlake,2002-12-24,29,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,11.0,16.0
103,Cry Me A River,Justin Timberlake,2002-12-31,17,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,11.5,10.0
104,Cry Me A River,Justin Timberlake,2003-01-07,17,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,12.0,10.0
105,Cry Me A River,Justin Timberlake,2003-01-14,15,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,12.5,9.0
106,Cry Me A River,Justin Timberlake,2003-01-21,8,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,13.0,5.5
107,Cry Me A River,Justin Timberlake,2003-01-28,3,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,13.5,3.0
108,Cry Me A River,Justin Timberlake,2003-02-04,6,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,14.0,3.0
109,Cry Me A River,Justin Timberlake,2003-02-11,7,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,14.5,3.0
110,Cry Me A River,Justin Timberlake,2003-02-18,5,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,15.0,3.0
111,Cry Me A River,Justin Timberlake,2003-02-25,6,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,15.5,3.0
112,Cry Me A River,Justin Timberlake,2003-03-04,5,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,16.0,3.0
113,Cry Me A River,Justin Timberlake,2003-03-11,5,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,16.5,3.0
114,Cry Me A River,Justin Timberlake,2003-03-18,10,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,17.0,3.0
115,Cry Me A River,Justin Timberlake,2003-03-25,14,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,17.5,3.0
116,Cry Me A River,Justin Timberlake,2003-04-08,23,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,18.5,3.0
117,Cry Me A River,Justin Timberlake,2003-04-15,27,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,19.0,3.0
118,Cry Me A River,Justin Timberlake,2003-04-22,42,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,19.5,3.0
119,Cry Me A River,Justin Timberlake,2003-04-29,58,"R&;B,Pop","November 5, 2002",0.575,0.624,288333.0,0.653,0,0.0,8.0,0.10400000000000001,0.8903,0,74,0.17600000000000002,73.884,0.565,2002,20.0,3.0
121,Hey Ya!,Outkast,2003-10-21,41,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,17.0,21.0
122,Hey Ya!,Outkast,2003-10-28,25,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,17.5,13.0
123,Hey Ya!,Outkast,2003-11-11,13,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,18.5,7.0
124,Hey Ya!,Outkast,2003-11-18,5,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,19.0,3.0
125,Hey Ya!,Outkast,2003-11-25,3,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,19.5,2.0
126,Hey Ya!,Outkast,2003-12-02,2,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,20.0,1.5
127,Hey Ya!,Outkast,2003-12-09,1,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,20.5,1.0
128,Hey Ya!,Outkast,2003-12-16,1,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,16.0,1.0
129,Hey Ya!,Outkast,2003-12-23,1,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,16.5,1.0
130,Hey Ya!,Outkast,2003-12-30,1,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,17.0,1.0
131,Hey Ya!,Outkast,2004-01-06,1,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,17.5,1.0
132,Hey Ya!,Outkast,2004-01-13,1,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,18.0,1.0
133,Hey Ya!,Outkast,2004-01-20,1,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,18.5,1.0
134,Hey Ya!,Outkast,2004-01-27,1,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,19.0,1.0
135,Hey Ya!,Outkast,2004-02-03,1,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,19.5,1.0
136,Hey Ya!,Outkast,2004-02-10,3,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,25.0,1.0
137,Hey Ya!,Outkast,2004-02-17,5,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,25.5,1.0
138,Hey Ya!,Outkast,2004-02-24,5,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,26.0,1.0
139,Hey Ya!,Outkast,2004-03-03,6,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,26.5,1.0
140,Hey Ya!,Outkast,2004-03-10,10,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,27.0,1.0
141,Hey Ya!,Outkast,2004-03-17,12,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,27.5,1.0
142,Hey Ya!,Outkast,2004-03-24,16,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,28.0,1.0
143,Hey Ya!,Outkast,2004-03-31,22,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,28.5,1.0
144,Hey Ya!,Outkast,2004-04-07,26,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,29.0,1.0
145,Hey Ya!,Outkast,2004-04-14,29,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,29.5,1.0
146,Hey Ya!,Outkast,2004-04-21,33,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,30.0,1.0
147,Hey Ya!,Outkast,2004-04-28,34,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,30.5,1.0
148,Hey Ya!,Outkast,2004-05-05,40,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,31.0,1.0
149,Hey Ya!,Outkast,2004-05-12,41,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,31.5,1.0
150,Hey Ya!,Outkast,2004-05-19,48,"Alternative,Alternative Rock,Hip-Hop,Dirty South,Psychedelic,Soul Pop,R&;B,Alternative Pop,Pop,Electronic,Soul,Rap","September 9, 2003",0.10300000000000001,0.727,235213.0,0.9740000000000001,0,0.000532,4.0,0.174,0.9623166666666667,0,79,0.0664,79.52600000000001,0.965,2003,32.0,1.0
152,In Da Club,50 Cent,2003-01-14,55,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,16.0,28.0
153,In Da Club,50 Cent,2003-01-21,27,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,16.5,14.0
154,In Da Club,50 Cent,2003-01-28,15,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,17.0,8.0
155,In Da Club,50 Cent,2003-02-04,11,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,17.5,6.0
156,In Da Club,50 Cent,2003-02-11,4,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,18.0,2.5
157,In Da Club,50 Cent,2003-02-18,2,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,18.5,1.5
158,In Da Club,50 Cent,2003-02-25,2,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,19.0,1.5
159,In Da Club,50 Cent,2003-03-04,1,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,19.5,1.0
160,In Da Club,50 Cent,2003-03-11,1,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,15.0,1.0
161,In Da Club,50 Cent,2003-03-18,1,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,15.5,1.0
162,In Da Club,50 Cent,2003-03-25,1,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,16.0,1.0
163,In Da Club,50 Cent,2003-04-01,1,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,16.5,1.0
164,In Da Club,50 Cent,2003-04-08,1,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,17.0,1.0
165,In Da Club,50 Cent,2003-04-15,1,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,17.5,1.0
166,In Da Club,50 Cent,2003-04-22,1,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,18.0,1.0
167,In Da Club,50 Cent,2003-04-29,1,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,18.5,1.0
168,In Da Club,50 Cent,2003-05-06,2,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,24.0,1.0
169,In Da Club,50 Cent,2003-05-13,4,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,24.5,1.0
170,In Da Club,50 Cent,2003-05-20,6,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,25.0,1.0
171,In Da Club,50 Cent,2003-05-27,8,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,25.5,1.0
172,In Da Club,50 Cent,2003-06-03,9,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,26.0,1.0
173,In Da Club,50 Cent,2003-06-10,13,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,26.5,1.0
174,In Da Club,50 Cent,2003-06-17,18,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,27.0,1.0
175,In Da Club,50 Cent,2003-06-24,20,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,27.5,1.0
176,In Da Club,50 Cent,2003-07-01,25,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,28.0,1.0
177,In Da Club,50 Cent,2003-07-08,31,"Hip-Hop,Memes,Producer,East Coast,Gangsta Rap,SHADYXV,Rap","January 7, 2003",0.2816666666666667,0.9033333333333333,193467.0,0.701,1,0.0,6.0,0.07936666666666665,0.9471833333333334,0,164,0.3496666666666666,90.05333333333333,0.819,2003,28.5,1.0
